2019-05-14 14:34:28,592 [12] DEBUG TGReactorLibrary.CADSClient, GVL_GasAnalysis.gasAnalysisControlStartStop
2019-05-14 14:34:28,602 [12] DEBUG TGReactorLibrary.CADSClient, GVL_GasAnalysis.gasAnalysisControlManual
2019-05-14 14:34:28,610 [12] DEBUG TGReactorLibrary.CADSClient, GVL_GasAnalysis.gasAnalysisControlRunning
2019-05-14 14:34:28,783 [12] DEBUG TGReactorLibrary.CADSClient, GVL_FlowControl.spargeVolume
2019-05-14 14:34:28,843 [12] DEBUG TGReactorLibrary.CADSClient, GVL_FlowControl.resetSpargeVolume
2019-05-14 14:34:28,875 [12] DEBUG TGReactorLibrary.CADSClient, GVL_FlowControl.spargeVolumeCumulative
2019-05-14 14:34:28,912 [12] DEBUG TGReactorLibrary.CADSClient, GVL_FlowControl.resetSpargeVolumeCumulative
2019-05-14 14:34:28,921 [12] DEBUG TGReactorLibrary.CADSClient, GVL_TempRHSensor.roomTemp
2019-05-14 14:34:28,927 [12] DEBUG TGReactorLibrary.CADSClient, GVL_TempRHSensor.roomRh
2019-05-14 14:34:28,931 [12] DEBUG TGReactorLibrary.CADSClient, PRG_BAT_TemperatureControl.CAS_Controller.P_C
2019-05-14 14:34:28,936 [12] DEBUG TGReactorLibrary.CADSClient, PRG_BAT_TemperatureControl.CAS_Controller.I_C
2019-05-14 14:34:28,940 [12] DEBUG TGReactorLibrary.CADSClient, PRG_BAT_TemperatureControl.CAS_Controller.D_C
2019-05-14 14:34:28,945 [12] DEBUG TGReactorLibrary.CADSClient, PRG_BAT_TemperatureControl.CAS_Controller.J_Controll.P_J
2019-05-14 14:34:28,961 [12] DEBUG TGReactorLibrary.CADSClient, GVL_Common.loopCounter
2019-05-14 14:34:28,966 [12] DEBUG TGReactorLibrary.CADSClient, GVL_TemperatureControl.pwmDutyCycle
2019-05-14 14:34:28,966 [12] DEBUG TGReactorLibrary.CADSClient, GVL_FlowControl.resetSpargeVolume
2019-05-14 14:34:28,971 [12] INFO TGReactorLibrary.CADSClient, ADS Server has been connected
2019-05-14 14:34:29,521 [6] INFO datalogger,  84.88266 ; 87.61597; 24.40016; 0; 85; 0; 7.333755; 66.13943; 0; -0.7071358 
2019-05-14 14:34:30,305 [6] INFO datalogger,  84.88266 ; 87.61597; 24.39711; 0; 85; 0; 7.333755; 66.14478; 0; -0.7062576 
2019-05-14 14:34:30,693 [6] INFO datalogger,  84.89087 ; 87.58545; 24.40321; 0; 85; 0; 6.820679; 66.14746; 0; -0.7320828 
2019-05-14 14:34:31,484 [18] INFO datalogger,  84.89087 ; 87.58545; 24.40016; 0; 85; 0; 6.820679; 66.15289; 0; -0.730896 
2019-05-14 14:34:31,794 [18] INFO datalogger,  84.89087 ; 87.58545; 24.39711; 0; 85; 0; 6.820679; 66.15501; 0; -0.7304844 
2019-05-14 14:34:32,420 [6] INFO datalogger,  84.89087 ; 87.57324; 24.40626; 0; 85; 0; 6.872177; 66.15927; 0; -0.7276966 
2019-05-14 14:34:32,898 [18] INFO datalogger,  84.89005 ; 87.54883; 24.39405; 0; 85; 0; 6.872177; 66.16257; 0; -0.7266163 
2019-05-14 14:34:33,546 [11] INFO datalogger,  84.89005 ; 87.56714; 24.39711; 0; 85; 0; 6.872177; 66.16703; 0; -0.7245621 
2019-05-14 14:34:34,062 [11] INFO datalogger,  84.89005 ; 87.56104; 24.391; 0; 85; 0; 6.872177; 66.1706; 0; -0.7249939 
2019-05-14 14:34:34,616 [11] INFO datalogger,  84.89658 ; 87.56714; 24.39711; 0; 85; 0; 6.464005; 66.17399; 0; -0.7455387 
2019-05-14 14:34:35,117 [6] INFO datalogger,  84.89658 ; 87.51221; 24.39711; 0; 85; 0; 6.464005; 66.17704; 0; -0.7450809 
2019-05-14 14:34:35,636 [6] INFO datalogger,  84.89658 ; 87.53052; 24.38795; 0; 85; 0; 6.464005; 66.18021; 0; -0.7433964 
2019-05-14 14:34:36,190 [11] INFO datalogger,  84.90643 ; 87.51221; 24.39405; 0; 85; 0; 5.847931; 66.18348; 0; -0.7746475 
2019-05-14 14:34:36,682 [18] INFO datalogger,  84.90643 ; 87.52441; 24.40016; 0; 85; 0; 5.847931; 66.1861; 0; -0.7745167 
2019-05-14 14:34:37,194 [6] INFO datalogger,  84.90643 ; 87.48169; 24.391; 0; 85; 0; 5.847931; 66.18882; 0; -0.773465 
2019-05-14 14:34:37,676 [18] INFO datalogger,  84.90643 ; 87.5; 24.38795; 0; 85; 0; 5.847931; 66.19138; 0; -0.7742524 
2019-05-14 14:34:38,192 [6] INFO datalogger,  84.91299 ; 87.5061; 24.39405; 0; 85; 0; 5.437851; 66.19416; 0; -0.7933968 
2019-05-14 14:34:38,739 [6] INFO datalogger,  84.91299 ; 87.48169; 24.39711; 0; 85; 0; 5.437851; 66.19704; 0; -0.7923344 
2019-05-14 14:34:39,223 [18] INFO datalogger,  84.91299 ; 87.46948; 24.38795; 0; 85; 0; 5.437851; 66.19966; 0; -0.7931218 
2019-05-14 14:34:39,724 [6] INFO datalogger,  84.91299 ; 87.48169; 24.39405; 0; 85; 0; 5.437851; 66.20233; 0; -0.7920727 
2019-05-14 14:34:40,191 [11] INFO datalogger,  84.90561 ; 87.46948; 24.39711; 0; 85; 0; 5.899429; 66.20484; 0; -0.766732 
2019-05-14 14:34:40,713 [18] INFO datalogger,  84.90561 ; 87.45728; 24.39405; 0; 85; 0; 5.899429; 66.20762; 0; -0.7678139 
2019-05-14 14:34:41,222 [11] INFO datalogger,  84.90561 ; 87.43896; 24.38795; 0; 85; 0; 5.899429; 66.21034; 0; -0.7667622 
2019-05-14 14:34:41,735 [6] INFO datalogger,  84.90561 ; 87.45728; 24.39405; 0; 85; 0; 5.643845; 66.21307; 0; -0.7784897 
2019-05-14 14:34:42,229 [11] INFO datalogger,  84.9097 ; 87.44507; 24.391; 0; 85; 0; 5.643845; 66.21574; 0; -0.7789665 
2019-05-14 14:34:42,712 [18] INFO datalogger,  84.9097 ; 87.43896; 24.39405; 0; 85; 0; 5.643845; 66.2183; 0; -0.7788383 
2019-05-14 14:34:43,229 [11] INFO datalogger,  84.9097 ; 87.42065; 24.39711; 0; 85; 0; 5.643845; 66.22108; 0; -0.7790047 
2019-05-14 14:34:43,793 [6] INFO datalogger,  84.9097 ; 87.42065; 24.39711; 0.1280518; 37; 0; 335.3679; 65.48804; 0; 0.1280518 
2019-05-14 14:34:44,295 [18] INFO datalogger,  84.9097 ; 87.40234; 24.38795; 0.1289673; 37; 0; 335.3679; 58.22215; 0; 0.1289673 
2019-05-14 14:34:44,808 [6] INFO datalogger,  84.92368 ; 87.38403; 24.40016; 0.1307983; 37; 0; 335.4657; 50.84528; 0; 0.1298828 
2019-05-14 14:34:45,253 [11] INFO datalogger,  84.92368 ; 87.40845; 24.40016; 0.1295776; 37; 0; 335.4657; 44.60664; 0; 0.1289673 
2019-05-14 14:34:45,747 [6] INFO datalogger,  84.92368 ; 87.38403; 24.39711; 0.130188; 37; 0; 335.4657; 37.96383; 0; 0.1298828 
2019-05-14 14:34:46,274 [18] INFO datalogger,  84.92368 ; 87.39624; 24.39405; 0.130188; 37; 0; 335.4657; 31.08183; 0; 0.130188 
2019-05-14 14:34:46,847 [11] INFO datalogger,  84.92615 ; 87.39624; 24.391; 0.1311035; 37; 0; 335.483; 23.73094; 0; 0.1307983 
2019-05-14 14:34:47,285 [18] INFO datalogger,  84.92615 ; 87.38403; 24.3849; 0.1295776; 37; 0; 335.483; 18.19147; 0; 0.130188 
2019-05-14 14:34:47,756 [11] INFO datalogger,  84.92615 ; 87.36572; 24.37269; 0.1317139; 37; 0; 335.483; 12.40115; 0; 0.1317139 
2019-05-14 14:34:48,261 [6] INFO datalogger,  84.92615 ; 87.37793; 24.3849; 0.1311035; 37; 0; 335.4198; 6.382033; 0; 0.1307983 
2019-05-14 14:34:48,766 [18] INFO datalogger,  84.91711 ; 87.39624; 24.3788; 0.130188; 37; 0; 335.4198; 0.3897963; 0; 0.1317139 
2019-05-14 14:34:49,283 [11] INFO datalogger,  84.91711 ; 87.35962; 24.38185; 0.132019; 37; 0; 335.4198; -5.458634; 0; 0.1317139 
2019-05-14 14:34:49,794 [18] INFO datalogger,  84.91711 ; 87.34741; 24.38795; 0.132019; 37; 0; 335.4198; -11.27725; 0; 0.1326294 
2019-05-14 14:34:50,291 [6] INFO datalogger,  84.91299 ; 87.33521; 24.3788; 0.1332397; 37; 0; 335.391; -16.62959; 0; 0.1326294 
2019-05-14 14:34:50,757 [11] INFO datalogger,  84.91299 ; 87.323; 24.391; 0.1338501; 37; 0; 335.391; -21.64703; 0; 0.1329346 
2019-05-14 14:34:51,278 [18] INFO datalogger,  84.91299 ; 87.35962; 24.3788; 0.132019; 37; 0; 335.391; -27.06893; 0; 0.1338501 
2019-05-14 14:34:51,771 [11] INFO datalogger,  84.91299 ; 87.34131; 24.38185; 0.1329346; 37; 0; 335.391; -32.15716; 0; 0.1338501 
2019-05-14 14:34:52,278 [6] INFO datalogger,  84.92285 ; 87.31689; 24.38185; 0.1341553; 37; 0; 335.46; -37.12665; 0; 0.1341553 
2019-05-14 14:34:52,779 [11] INFO datalogger,  84.92285 ; 87.30469; 24.3849; 0.1341553; 37; 0; 335.46; -41.97981; 0; 0.1347656 
2019-05-14 14:34:53,319 [6] INFO datalogger,  84.92285 ; 87.29858; 24.38185; 0.1350708; 37; 0; 335.46; -46.90597; 0; 0.1359863 
2019-05-14 14:34:53,769 [6] INFO datalogger,  84.92285 ; 87.33521; 24.391; 0.1347656; 37; 0; 335.46; -50.98001; 0; 0.1338501 
2019-05-14 14:34:54,279 [18] INFO datalogger,  84.94254 ; 87.30469; 24.38795; 0.1347656; 37; 0; 335.5977; -55.59936; 0; 0.1347656 
2019-05-14 14:34:54,772 [11] INFO datalogger,  84.94254 ; 87.28027; 24.38185; 0.1359863; 37; 0; 335.5977; -60.02099; 0; 0.1350708 
2019-05-14 14:34:55,295 [18] INFO datalogger,  84.94254 ; 87.28027; 24.39711; 0.135376; 37; 0; 335.5977; -64.50915; 0; 0.1350708 
2019-05-14 14:34:55,787 [11] INFO datalogger,  84.94254 ; 87.28027; 24.391; 0.1359863; 37; 0; 335.6954; -68.63811; 0; 0.1359863 
2019-05-14 14:34:56,342 [18] INFO datalogger,  84.95648 ; 87.27417; 24.38795; 0.1362915; 37; 0; 335.6954; -73.24268; 0; 0.1350708 
2019-05-14 14:34:56,823 [6] INFO datalogger,  84.95648 ; 87.27417; 24.38185; 0.1359863; 37; 0; 335.6954; -77.09286; 0; 0.137207 
2019-05-14 14:34:57,293 [11] INFO datalogger,  84.95648 ; 87.26196; 24.391; 0.1362915; 37; 0; 335.6954; -80.77849; 0; 0.1369019 
2019-05-14 14:34:57,848 [18] INFO datalogger,  84.95566 ; 87.28027; 24.3788; 0.1378174; 37; 0; 335.6896; -84.98792; 0; 0.1362915 
2019-05-14 14:34:58,320 [6] INFO datalogger,  84.95566 ; 87.24365; 24.38185; 0.1378174; 37; 0; 335.6896; -88.57249; 0; 0.137207 
2019-05-14 14:34:58,811 [11] INFO datalogger,  84.95566 ; 87.23755; 24.38795; 0.1381226; 37; 0; 335.6896; -92.14818; 0; 0.137207 
2019-05-14 14:34:59,332 [18] INFO datalogger,  84.95566 ; 87.23755; 24.38795; 0.1381226; 37; 0; 335.6896; -95.78224; 0; 0.1381226 
2019-05-14 14:34:59,810 [6] INFO datalogger,  84.9606 ; 87.21924; 24.38795; 0.1393433; 37; 0; 335.7242; -99.19215; 0; 0.1384277 
2019-05-14 14:35:00,304 [11] INFO datalogger,  84.9606 ; 87.23145; 24.38795; 0.1384277; 37; 0; 335.7242; -102.5237; 0; 0.1393433 
2019-05-14 14:35:00,857 [18] INFO datalogger,  84.9606 ; 87.21924; 24.3788; 0.1390381; 37; 0; 335.7242; -106.1716; 0; 0.1393433 
2019-05-14 14:35:01,330 [6] INFO datalogger,  84.9606 ; 87.19482; 24.3849; 0.1402588; 37; 0; 335.7242; -109.2782; 0; 0.1399536 
2019-05-14 14:35:01,832 [11] INFO datalogger,  84.96225 ; 87.20093; 24.3788; 0.1399536; 37; 0; 335.7357; -112.4397; 0; 0.1402588 
2019-05-14 14:35:02,303 [18] INFO datalogger,  84.96225 ; 87.18872; 24.38795; 0.140564; 37; 0; 335.7357; -115.3437; 0; 0.140564 
2019-05-14 14:35:02,826 [11] INFO datalogger,  84.96225 ; 87.17651; 24.3849; 0.1411743; 37; 0; 335.7357; -118.4818; 0; 0.1414795 
2019-05-14 14:35:03,343 [6] INFO datalogger,  84.96225 ; 87.18872; 24.38185; 0.140564; 37; 0; 335.7588; -121.5433; 0; 0.1414795 
2019-05-14 14:35:03,850 [18] INFO datalogger,  84.96555 ; 87.17041; 24.3788; 0.1411743; 37; 0; 335.7588; -124.4736; 0; 0.1420898 
2019-05-14 14:35:04,338 [6] INFO datalogger,  84.96555 ; 87.17651; 24.3788; 0.1411743; 37; 0; 335.7588; -127.1672; 0; 0.1414795 
2019-05-14 14:35:04,817 [18] INFO datalogger,  84.96555 ; 87.1582; 24.3788; 0.1414795; 37; 0; 335.7588; -129.7999; 0; 0.1420898 
2019-05-14 14:35:05,334 [11] INFO datalogger,  84.97867 ; 87.17651; 24.36659; 0.1411743; 37; 0; 335.8507; -132.5859; 0; 0.142395 
2019-05-14 14:35:05,838 [18] INFO datalogger,  84.97867 ; 87.1521; 24.36964; 0.1430054; 37; 0; 335.8507; -135.2533; 0; 0.1420898 
2019-05-14 14:35:06,379 [6] INFO datalogger,  84.97867 ; 87.1582; 24.3788; 0.1420898; 37; 0; 335.8507; -137.9576; 0; 0.1420898 
2019-05-14 14:35:06,861 [11] INFO datalogger,  84.97867 ; 87.12769; 24.3849; 0.1436157; 37; 0; 335.8507; -140.3977; 0; 0.142395 
2019-05-14 14:35:07,318 [18] INFO datalogger,  84.98032 ; 87.12769; 24.36354; 0.1436157; 37; 0; 335.8622; -142.6374; 0; 0.1436157 
2019-05-14 14:35:07,836 [6] INFO datalogger,  84.98032 ; 87.11548; 24.36659; 0.1442261; 37; 0; 335.8622; -145.0638; 0; 0.1430054 
2019-05-14 14:35:08,350 [18] INFO datalogger,  84.98032 ; 87.11548; 24.38185; 0.1442261; 37; 0; 335.8622; -147.4321; 0; 0.1442261 
2019-05-14 14:35:08,860 [11] INFO datalogger,  84.98032 ; 87.10938; 24.36659; 0.1445313; 37; 0; 335.8622; -149.7883; 0; 0.1442261 
2019-05-14 14:35:09,400 [6] INFO datalogger,  84.96716 ; 87.11548; 24.36964; 0.1442261; 37; 0; 335.7701; -152.1719; 0; 0.1445313 
2019-05-14 14:35:09,850 [11] INFO datalogger,  84.96716 ; 87.10938; 24.36964; 0.1442261; 37; 0; 335.7701; -154.1118; 0; 0.1442261 
2019-05-14 14:35:10,362 [18] INFO datalogger,  84.96716 ; 87.09717; 24.36659; 0.1445313; 37; 0; 335.7701; -156.2607; 0; 0.1454468 
2019-05-14 14:35:10,913 [6] INFO datalogger,  84.96716 ; 87.09106; 24.3788; 0.145752; 37; 0; 335.7473; -158.5203; 0; 0.1442261 
2019-05-14 14:35:11,429 [18] INFO datalogger,  84.9639 ; 87.09717; 24.36964; 0.1451416; 37; 0; 335.7473; -160.5629; 0; 0.1454468 
2019-05-14 14:35:11,911 [6] INFO datalogger,  84.9639 ; 87.10938; 24.38185; 0.1445313; 37; 0; 335.7473; -162.4791; 0; 0.145752 
2019-05-14 14:35:12,391 [18] INFO datalogger,  84.9639 ; 87.08496; 24.3788; 0.145752; 37; 0; 335.7473; -164.3135; 0; 0.1451416 
2019-05-14 14:35:12,898 [6] INFO datalogger,  84.97049 ; 87.06665; 24.3788; 0.1466675; 37; 0; 335.7934; -166.2176; 0; 0.1463623 
2019-05-14 14:35:13,410 [18] INFO datalogger,  84.97049 ; 87.07275; 24.37269; 0.145752; 37; 0; 335.7934; -168.0765; 0; 0.1454468 
2019-05-14 14:35:13,920 [11] INFO datalogger,  84.97049 ; 87.08496; 24.3788; 0.1472778; 37; 0; 335.7934; -169.8909; 0; 0.145752 
2019-05-14 14:35:14,413 [6] INFO datalogger,  84.97049 ; 87.06665; 24.36354; 0.1466675; 37; 0; 335.7934; -171.593; 0; 0.145752 
2019-05-14 14:35:14,886 [11] INFO datalogger,  84.97867 ; 87.07275; 24.38185; 0.1466675; 37; 0; 335.8507; -173.2234; 0; 0.1463623 
2019-05-14 14:35:15,391 [18] INFO datalogger,  84.97867 ; 87.06665; 24.36659; 0.1466675; 37; 0; 335.8507; -174.8828; 0; 0.1472778 
2019-05-14 14:35:15,896 [6] INFO datalogger,  84.97867 ; 87.04834; 24.3788; 0.147583; 37; 0; 335.8507; -176.535; 0; 0.1463623 
2019-05-14 14:35:16,419 [18] INFO datalogger,  84.97867 ; 87.02393; 24.36659; 0.1484985; 37; 0; 335.8507; -178.1789; 0; 0.1466675 
2019-05-14 14:35:16,922 [11] INFO datalogger,  84.97867 ; 87.03003; 24.36354; 0.1484985; 37; 0; 335.8507; -179.7217; 0; 0.1481934 
2019-05-14 14:35:17,436 [11] INFO datalogger,  84.97867 ; 87.06665; 24.36659; 0.1466675; 37; 0; 335.8853; -181.2878; 0; 0.1481934 
2019-05-14 14:35:17,984 [6] INFO datalogger,  84.98361 ; 87.03613; 24.36049; 0.1481934; 37; 0; 335.8853; -182.8744; 0; 0.1481934 
2019-05-14 14:35:18,456 [11] INFO datalogger,  84.98361 ; 87.03613; 24.36659; 0.1481934; 37; 0; 335.8853; -184.2508; 0; 0.1484985 
2019-05-14 14:35:19,074 [6] INFO datalogger,  84.98361 ; 87.04834; 24.36354; 0.147583; 37; 0; 335.8853; -185.9552; 0; 0.1484985 
2019-05-14 14:35:19,575 [18] INFO datalogger,  84.98276 ; 87.01172; 24.35743; 0.1494141; 37; 0; 335.8793; -187.3426; 0; 0.147583 
2019-05-14 14:35:20,106 [6] INFO datalogger,  84.98276 ; 87.00562; 24.36049; 0.1497192; 37; 0; 335.8793; -188.749; 0; 0.1494141 
2019-05-14 14:35:20,612 [18] INFO datalogger,  84.98276 ; 87.01172; 24.35743; 0.1497192; 37; 0; 335.8793; -190.0437; 0; 0.1488037 
2019-05-14 14:35:21,152 [11] INFO datalogger,  84.98276 ; 86.99341; 24.36354; 0.1503296; 37; 0; 335.8908; -191.4078; 0; 0.1497192 
