11:13:53	122.2705	122.2705	27.14682	136.9934	0.3
11:13:54	122.2705	122.2705	27.14377	136.853	0.3
11:13:54	122.2705	122.2705	27.15598	136.7554	0.3
11:13:55	122.2705	122.2705	27.14988	136.6394	0.3
11:13:55	122.2705	122.2705	27.14682	136.5051	0.3
11:13:56	122.2705	122.2705	27.14072	136.3708	0.3
11:13:56	122.2705	122.2705	27.15598	136.2671	0.3
11:13:57	122.2705	122.2705	27.14988	136.145	0.3
11:13:57	122.2705	122.2705	27.14377	136.0046	0.3
11:13:58	122.2705	122.2705	27.14682	135.8948	0.3
11:13:58	122.2705	122.2705	27.14072	135.7788	0.3
11:13:59	122.2705	122.2705	27.14682	135.6873	0.3
11:13:59	122.2705	122.2705	27.14988	135.5713	0.3
11:14:00	122.2705	122.2705	27.14682	135.4431	0.3
11:14:00	122.2705	122.2705	27.16208	135.3394	0.3
11:14:01	122.2705	122.2705	27.14682	135.2539	0.3
11:14:01	122.2705	122.2705	27.15598	135.1135	0.3
11:14:02	122.2705	122.2705	27.16514	135.0525	0.3
11:14:02	122.2705	122.2705	27.15903	134.9121	0.3
11:14:03	122.2705	122.2705	27.15293	134.8083	0.3
11:14:03	122.2705	122.2705	27.15903	134.7595	0.3
11:14:04	122.2705	122.2705	27.16208	134.6191	0.3
11:14:04	122.2705	122.2705	27.16819	134.5581	0.3
11:14:05	122.2705	122.2705	27.15903	134.4666	0.3
11:14:05	122.2705	122.2705	27.15598	134.4055	0.3
11:14:06	122.2705	122.2705	27.15293	134.4543	0.3
11:14:06	122.2705	122.2705	27.17124	134.5581	0.3
11:14:07	122.2705	122.2705	27.16819	134.7351	0.3
11:14:07	122.2705	122.2705	27.16514	134.906	0.3
11:14:08	122.2705	122.2705	27.16819	135.1501	0.3
11:14:08	122.2705	122.2705	27.17734	135.3638	0.3
11:14:09	122.2705	122.2705	27.16514	135.6323	0.3
11:14:09	122.2705	122.2705	27.16514	135.8826	0.3
11:14:10	122.2705	122.2705	27.16819	136.1633	0.3
11:14:10	122.2705	122.2705	27.16819	136.3831	0.3
11:14:11	122.2705	122.2705	27.1865	136.6394	0.3
11:14:11	122.2705	122.2705	27.18345	136.8713	0.3
11:14:12	122.2705	122.2705	27.1865	137.1033	0.3
11:14:12	122.2705	122.2705	27.1804	137.3291	0.3
11:14:13	122.2705	122.2705	27.1804	137.5366	0.3
11:14:13	122.2705	122.2705	27.1804	137.6343	0.3
11:14:14	122.2705	122.2705	27.17124	137.738	0.3
11:14:14	122.2705	122.2705	27.18955	137.7869	0.3
11:14:15	122.2705	122.2705	27.1865	137.7869	0.3
11:14:15	122.2705	122.2705	27.1804	137.7441	0.3
11:14:16	122.2705	122.2705	27.18955	137.7197	0.3
11:14:16	122.2705	122.2705	27.1865	137.6343	0.3
11:14:17	122.2705	122.2705	27.1865	137.5549	0.3
11:14:17	122.2705	122.2705	27.17734	137.4512	0.3
11:14:18	122.2705	122.2705	27.1865	137.3474	0.3
11:14:18	122.2705	122.2705	27.1865	137.2314	0.3
11:14:19	122.2705	122.2705	27.20176	137.1033	0.3
11:14:19	122.2705	122.2705	27.1926	137.0056	0.3
11:14:20	122.2705	122.2705	27.19565	136.8774	0.3
11:14:20	122.2705	122.2705	27.19871	136.7676	0.3
11:14:21	122.2705	122.2705	27.18955	136.6394	0.3
11:14:21	122.2705	122.2705	27.18955	136.5295	0.3
11:14:22	122.2705	122.2705	27.1926	136.4136	0.3
11:14:22	122.2705	122.2705	27.19871	136.2915	0.3
11:14:23	122.2705	122.2705	27.19565	136.1694	0.3
11:14:23	122.2705	122.2705	27.18955	136.0229	0.3
11:14:24	122.2705	122.2705	27.1926	135.9375	0.3
11:14:25	122.2705	122.2705	27.19871	135.8215	0.3
11:14:25	122.2705	122.2705	27.19565	135.7178	0.3
11:14:26	122.2705	122.2705	27.19565	135.614	0.3
11:14:26	122.2705	122.2705	27.1926	135.5225	0.3
11:14:27	122.2705	122.2705	27.20176	135.4309	0.3
11:14:27	122.2705	122.2705	27.1926	135.3149	0.3
11:14:28	122.2705	122.2705	27.1865	135.2112	0.3
11:14:28	122.2705	122.2705	27.19871	135.0952	0.3
11:14:29	122.2705	122.2705	27.18955	135.0159	0.3
11:14:29	122.2705	122.2705	27.1926	134.9304	0.3
11:14:30	122.2705	122.2705	27.1926	134.8694	0.3
11:14:30	122.2705	122.2705	27.1865	134.7656	0.3
11:14:31	122.2705	122.2705	27.1926	134.7778	0.3
11:14:31	122.2705	122.2705	27.20176	134.8022	0.3
11:14:32	122.2705	122.2705	27.19871	134.8999	0.3
11:14:32	122.2705	122.2705	27.21396	135.0525	0.3
11:14:33	122.2705	122.2705	27.20481	135.199	0.3
11:14:33	122.2705	122.2705	27.1926	135.3638	0.3
11:14:34	122.2705	122.2705	27.20176	135.5652	0.3
11:14:34	122.2705	122.2705	27.21091	135.7361	0.3
11:14:35	122.2705	122.2705	27.20481	135.8948	0.3
11:14:35	122.2705	122.2705	27.20481	136.084	0.3
11:14:36	122.2705	122.2705	27.20786	136.2549	0.3
11:14:36	122.2705	122.2705	27.20786	136.4136	0.3
11:14:37	122.2705	122.2705	27.19871	136.5601	0.3
11:14:37	122.2705	122.2705	27.19871	136.7126	0.3
11:14:38	122.2705	122.2705	27.19565	136.8896	0.3
11:14:38	122.2705	122.2705	27.19871	136.9202	0.3
11:14:39	122.2705	122.2705	27.20176	137.0056	0.3
11:14:39	122.2705	122.2705	27.21091	136.9934	0.3
11:14:40	122.2705	122.2705	27.21091	136.9751	0.3
11:14:40	122.2705	122.2705	27.20176	136.9385	0.3
11:14:41	122.2705	122.2705	27.21396	136.8591	0.3
11:14:41	122.2705	122.2705	27.20786	136.7859	0.3
11:14:42	122.2705	122.2705	27.20481	136.6882	0.3
11:14:42	122.2705	122.2705	27.20176	136.6028	0.3
11:14:43	122.2705	122.2705	27.20176	136.4746	0.3
11:14:43	122.2705	122.2705	27.20176	136.3708	0.3
11:14:44	122.2705	122.2705	27.19871	136.2732	0.3
11:14:44	122.2705	122.2705	27.20481	136.1633	0.3
11:14:45	122.2705	122.2705	27.20481	136.0657	0.3
11:14:45	122.2705	122.2705	27.21091	135.9375	0.3
11:14:46	122.2705	122.2705	27.19871	135.8215	0.3
11:14:46	122.2705	122.2705	27.21091	135.7178	0.3
11:14:47	122.2705	122.2705	27.19871	135.6079	0.3
11:14:47	122.2705	122.2705	27.20786	135.5042	0.3
11:14:48	122.2705	122.2705	27.20481	135.4187	0.3
11:14:48	122.2705	122.2705	27.21091	135.2844	0.3
11:14:49	122.2705	122.2705	27.20481	135.2234	0.3
11:14:49	122.2705	122.2705	27.20176	135.1196	0.3
11:14:50	122.2705	122.2705	27.19871	135.0281	0.3
11:14:50	122.2705	122.2705	27.20176	134.9243	0.3
11:14:51	122.2705	122.2705	27.19565	134.845	0.3
11:14:51	122.2705	122.2705	27.21091	134.7473	0.3
11:14:52	122.2705	122.2705	27.20481	134.6619	0.3
11:14:52	122.2705	122.2705	27.21091	134.5886	0.3
11:14:53	122.2705	122.2705	27.19871	134.4971	0.3
11:14:53	122.2705	122.2705	27.19871	134.436	0.3
11:14:54	122.2705	122.2705	27.20176	134.3323	0.3
11:14:54	122.2705	122.2705	27.21091	134.259	0.3
11:14:55	122.2705	122.2705	27.20176	134.1797	0.3
11:14:55	122.2705	122.2705	27.21091	134.1675	0.3
11:14:56	122.2705	122.2705	27.20786	134.1675	0.3
11:14:56	122.2705	122.2705	27.21091	134.2163	0.3
11:14:57	122.2705	122.2705	27.19565	134.3262	0.3
11:14:57	122.2705	122.2705	27.21091	134.4727	0.3
11:14:58	122.2705	122.2705	27.20176	134.6375	0.3
11:14:58	122.2705	122.2705	27.18955	134.7595	0.3
11:14:59	122.2705	122.2705	27.21091	134.906	0.3
11:14:59	122.2705	122.2705	27.20481	135.0464	0.3
11:15:00	122.2705	122.2705	27.20786	135.199	0.3
11:15:00	122.2705	122.2705	27.20176	135.3455	0.3
11:15:01	122.2705	122.2705	27.20786	135.4492	0.3
11:15:02	122.2705	122.2705	27.20176	135.6262	0.3
11:15:02	122.2705	122.2705	27.21091	135.7727	0.3
11:15:03	122.2705	122.2705	27.21091	135.8582	0.3
11:15:03	122.2705	122.2705	27.19871	135.968	0.3
11:15:04	122.2705	122.2705	27.1926	136.0291	0.3
11:15:04	122.2705	122.2705	27.19565	136.0474	0.3
11:15:05	122.2705	122.2705	27.1926	136.0474	0.3
11:15:05	122.2705	122.2705	27.1804	136.0046	0.3
11:15:06	122.2705	122.2705	27.19565	135.9619	0.3
11:15:06	122.2705	122.2705	27.19565	135.8582	0.3
11:15:07	122.2705	122.2705	27.19565	135.7971	0.3
11:15:07	122.2705	122.2705	27.1926	135.73	0.3
11:15:08	122.2705	122.2705	27.19871	135.6323	0.3
11:15:08	122.2705	122.2705	27.18955	135.5225	0.3
11:15:09	122.2705	122.2705	27.19565	135.4187	0.3
11:15:09	122.2705	122.2705	27.1865	135.3455	0.3
11:15:10	122.2705	122.2705	27.19871	135.2173	0.3
11:15:10	122.2705	122.2705	27.1926	135.1379	0.3
11:15:11	122.2705	122.2705	27.1865	135.0342	0.3
11:15:11	122.2705	122.2705	27.19565	134.9243	0.3
11:15:12	122.2705	122.2705	27.18955	134.8633	0.3
11:15:12	122.2705	122.2705	27.1926	134.7595	0.3
11:15:13	122.2705	122.2705	27.19871	134.6802	0.3
11:15:13	122.2705	122.2705	27.1865	134.5581	0.3
11:15:14	122.2705	122.2705	27.19565	134.4727	0.3
11:15:14	122.2705	122.2705	27.1926	134.375	0.3
11:15:15	122.2705	122.2705	27.19871	134.2896	0.3
11:15:15	122.2705	122.2705	27.17734	134.2163	0.3
11:15:16	122.2705	122.2705	27.17734	134.1003	0.3
11:15:16	122.2705	122.2705	27.17734	134.0332	0.3
11:15:17	122.2705	122.2705	27.17124	133.9539	0.3
11:15:17	122.2705	122.2705	27.18345	133.8928	0.3
11:15:18	122.2705	122.2705	27.18345	133.8074	0.3
11:15:18	122.2705	122.2705	27.1865	133.7402	0.3
11:15:19	122.2705	122.2705	27.1865	133.6609	0.3
11:15:19	122.2705	122.2705	27.18345	133.5754	0.3
11:15:20	122.2705	122.2705	27.1804	133.4961	0.3
11:15:20	122.2705	122.2705	27.1804	133.4534	0.3
11:15:21	122.2705	122.2705	27.17124	133.5205	0.3
11:15:21	122.2705	122.2705	27.18345	133.5999	0.3
11:15:22	122.2705	122.2705	27.16819	133.7463	0.3
11:15:22	122.2705	122.2705	27.17734	133.96	0.3
11:15:23	122.2705	122.2705	27.17734	134.1614	0.3
11:15:23	122.2705	122.2705	27.1804	134.4055	0.3
11:15:24	122.2705	122.2705	27.18955	134.6619	0.3
11:15:24	122.2705	122.2705	27.18345	134.8694	0.3
11:15:25	122.2705	122.2705	27.16819	135.1135	0.3
11:15:25	122.2705	122.2705	27.16514	135.3577	0.3
11:15:26	122.2705	122.2705	27.16208	135.6079	0.3
11:15:26	122.2705	122.2705	27.1804	135.8582	0.3
